id,title,description,link,image_link,price,availability,brand,google_product_category,custom_label_0,custom_label_1,custom_label_2
shopify_PL_52638673371468,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673404236,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673437004,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673469772,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673502540,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673535308,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673568076,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673600844,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673633612,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673666380,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673699148,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_52638673731916,Pierścionek srebrny z kwarcem truskawkowym – ręcznie kuty rzemieślniczy,"Pierścionek srebrny z fasetowanym kwarcem truskawkowym. Wykonany ręcznie ze srebra pr. 925. Obrączka młotkowana, oksydowana. Obok kamienia umieszczone są srebrne kulki. Rozmiar do wyboru Waga pierścionka: 5,8 g. Szerokość obrączki: 5 mm. Wymiary kamienia: 10 x 8 mm. 1. Wyrób wykonany jest ręcznie, według tradycyjnych technik złotniczych w naszej pracowni we Wrocławiu. 2. Do wysyłki zapakowany będzie w ozdobne pudełko.",https://epirbizuteria.pl/products/pierscionek-srebrny-z-kwarcem-truskawkowym,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-srebrny-z-kwarcem-truskawkowym-epir-art-jewelleryandgemstone-1.jpg?v=1738093080,280.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048707916,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,in stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048740684,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048773452,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048806220,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048838988,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048871756,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048904524,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048937292,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300048970060,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300049002828,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300049035596,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300049068364,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300049101132,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300049133900,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300049166668,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_57300049199436,Pierścionek z niebieskim topazem – silver,"Ozdobna obrączka srebrna otoczona kulkami, srebro pozostawione w swoim naturalnym po wypolerowaniu kolorze, jasne. Topaz ma ciemno- błękitny odcień, jest przejrzysty, kolor nasycony, wyraźny. Kamień fasetowany. waga: 6,4g, szerokość obrączki: 5,5mm",https://epirbizuteria.pl/products/pierscionek-z-niebieskim-topazem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-z-niebieskim-topazem-epir-art-jewelleryandgemstone-1.jpg?v=1738095571,320.00 PLN,out of stock,EPIR Art Jewellery&Gemstone,200,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_39487176736873,Srebrne kolczyki sztyfty pozłacane – ręcznie kuty rzemieślniczy,"Kolczyki srebrne na sztyft z pozłacanym ornamentem ze srebrnych, spłaszczonych kulek. Bez kamieni, choć misternie wykonane to jednak dość proste. Pasują jako komplet do bardzo wielu naszych wyrobów. Do wysyłki zapakowane będą o ozdobne opakowanie. waga całkowita: 3,4g",https://epirbizuteria.pl/products/kolczyki-sztyfty-pozlacane,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/srebrne-kolczyki-sztyfty-pozlacane-epir-art-jewelleryandgemstone-1.jpg?v=1738096190,210.00 PLN,in stock,EPIR Art Jewellery&Gemstone,194,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_48831444943180,Pierścionek Planety z czarnym opalem – ręcznie kuty rzemieślniczy,"Srebrny pierścionek o starannie dopracowanej futurystycznej formie. Ładny, owalny kaboszon czarnego, etiopskiego opalu otoczony został srebrnymi pierścieniami, na których są złocone kulki. Opal: 11x7mm, obrączka fakturowana, wąska: 4mm, romiarPL: 17,, US: 8, waga pierścionka:6,4g",https://epirbizuteria.pl/products/pierscionek-planety-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-planety-z-czarnym-opalem-epir-art-jewelleryandgemstone-1.jpg?v=1738097656,290.00 PLN,in stock,EPIR Art Jewellery&Gemstone,188,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_48831444975948,Pierścionek Planety z czarnym opalem – ręcznie kuty rzemieślniczy,"Srebrny pierścionek o starannie dopracowanej futurystycznej formie. Ładny, owalny kaboszon czarnego, etiopskiego opalu otoczony został srebrnymi pierścieniami, na których są złocone kulki. Opal: 11x7mm, obrączka fakturowana, wąska: 4mm, romiarPL: 17,, US: 8, waga pierścionka:6,4g",https://epirbizuteria.pl/products/pierscionek-planety-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-planety-z-czarnym-opalem-epir-art-jewelleryandgemstone-1.jpg?v=1738097656,290.00 PLN,in stock,EPIR Art Jewellery&Gemstone,188,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_48831445008716,Pierścionek Planety z czarnym opalem – ręcznie kuty rzemieślniczy,"Srebrny pierścionek o starannie dopracowanej futurystycznej formie. Ładny, owalny kaboszon czarnego, etiopskiego opalu otoczony został srebrnymi pierścieniami, na których są złocone kulki. Opal: 11x7mm, obrączka fakturowana, wąska: 4mm, romiarPL: 17,, US: 8, waga pierścionka:6,4g",https://epirbizuteria.pl/products/pierscionek-planety-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-planety-z-czarnym-opalem-epir-art-jewelleryandgemstone-1.jpg?v=1738097656,290.00 PLN,in stock,EPIR Art Jewellery&Gemstone,188,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_48831445041484,Pierścionek Planety z czarnym opalem – ręcznie kuty rzemieślniczy,"Srebrny pierścionek o starannie dopracowanej futurystycznej formie. Ładny, owalny kaboszon czarnego, etiopskiego opalu otoczony został srebrnymi pierścieniami, na których są złocone kulki. Opal: 11x7mm, obrączka fakturowana, wąska: 4mm, romiarPL: 17,, US: 8, waga pierścionka:6,4g",https://epirbizuteria.pl/products/pierscionek-planety-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-planety-z-czarnym-opalem-epir-art-jewelleryandgemstone-1.jpg?v=1738097656,290.00 PLN,in stock,EPIR Art Jewellery&Gemstone,188,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_48831445074252,Pierścionek Planety z czarnym opalem – ręcznie kuty rzemieślniczy,"Srebrny pierścionek o starannie dopracowanej futurystycznej formie. Ładny, owalny kaboszon czarnego, etiopskiego opalu otoczony został srebrnymi pierścieniami, na których są złocone kulki. Opal: 11x7mm, obrączka fakturowana, wąska: 4mm, romiarPL: 17,, US: 8, waga pierścionka:6,4g",https://epirbizuteria.pl/products/pierscionek-planety-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-planety-z-czarnym-opalem-epir-art-jewelleryandgemstone-1.jpg?v=1738097656,290.00 PLN,in stock,EPIR Art Jewellery&Gemstone,188,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_48831445107020,Pierścionek Planety z czarnym opalem – ręcznie kuty rzemieślniczy,"Srebrny pierścionek o starannie dopracowanej futurystycznej formie. Ładny, owalny kaboszon czarnego, etiopskiego opalu otoczony został srebrnymi pierścieniami, na których są złocone kulki. Opal: 11x7mm, obrączka fakturowana, wąska: 4mm, romiarPL: 17,, US: 8, waga pierścionka:6,4g",https://epirbizuteria.pl/products/pierscionek-planety-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-planety-z-czarnym-opalem-epir-art-jewelleryandgemstone-1.jpg?v=1738097656,290.00 PLN,in stock,EPIR Art Jewellery&Gemstone,188,Low-Margin,Wysylka_4_7_dni,Srebro
shopify_PL_48831445139788,Pierścionek Planety z czarnym opalem – ręcznie kuty rzemieślniczy,"Srebrny pierścionek o starannie dopracowanej futurystycznej formie. Ładny, owalny kaboszon czarnego, etiopskiego opalu otoczony został srebrnymi pierścieniami, na których są złocone kulki. Opal: 11x7mm, obrączka fakturowana, wąska: 4mm, romiarPL: 17,, US: 8, waga pierścionka:6,4g",https://epirbizuteria.pl/products/pierscionek-planety-z-czarnym-opalem,https://cdn.shopify.com/s/files/1/0249/9756/0425/products/pierscionek-planety-z-czarnym-opalem-epir-art-jewelleryandgemstone-1.jpg?v=1738097656,290.00 PLN,in stock,EPIR Art Jewellery&Gemstone,188,Low-Margin,Wysylka_4_7_dni,Srebro
